index,r,l,t
11039,-108.141673,7,120438.1397690773
11040,-107.14915,5,120445.22184109688
11041,-105.192403,3,120452.31250691414
11042,-112.764223,7,120460.45796895027
11043,-117.224574,7,120468.58724498749
11044,-111.266793,7,120476.74640703201
11045,-107.515201,7,120484.88570809364
11046,-111.429936,7,120493.02203297615
11047,-108.222105,7,120501.161247015
11048,-121.766583,15,120509.37215805054
11049,-107.038222,5,120517.49847602844
11050,-111.93004,7,120525.64015698433
11051,-109.733218,7,120533.75926494598
11052,-110.17754,7,120550.92838597298
11053,-110.955306,7,120559.08041501045
11054,-106.800458,7,120567.25651502609
11055,-101.301067,1,120582.34686207771
11056,-106.354142,6,120590.47998905182
11057,-105.204103,7,120598.63623404503
11058,-108.416863,7,120606.78858304024
11059,-107.196111,7,120614.95601391792
11060,-109.277213,7,120623.12324905396
11061,-107.796231,7,120631.2209250927
11062,-108.259919,7,120639.34912395477
11063,-109.835292,7,120647.50891709328
11064,-108.3891,7,120655.6738190651
11065,-119.630929,15,120663.90626597404
11066,-104.081989,7,120672.06256508827
11067,-108.26357,7,120680.23480606079
11068,-141.648855,14,120688.44866800308
11069,-121.10453,15,120696.68395709991
11070,-106.753172,7,120704.82269191742
11071,-107.532667,7,120712.96675896645
11072,-116.632698,16,120721.21556711197
11073,-109.316894,7,120729.36960506439
11074,-107.272292,14,120737.5870308876
11075,-112.488272,15,120745.84646701813
11076,-107.934453,7,120754.00091195107
11077,-109.9173,7,120762.15300488472
11078,-107.610562,7,120770.28916597366
11079,-109.026001,7,120778.44688105583
11080,-111.055274,15,120786.70225191116
11081,-107.133144,7,120794.84201598167
11082,-103.647257,7,120802.97535610199
11083,-109.183168,13,120811.16127109528
11084,-108.803624,7,120819.31253194809
11085,-107.345211,15,120827.54400491714
11086,-105.238366,7,120835.69256997108
11087,-117.074874,15,120843.90772199631
11088,-107.530418,6,120852.04563808441
11089,-107.503544,15,120860.29176688194
11090,-116.10756,18,120868.5495789051
11091,-108.984424,7,120876.68923401833
11092,-114.01818,13,120884.90662693977
11093,-108.723561,15,120893.14543890953
11094,-107.3263,18,120901.38680100441
11095,-107.281362,7,120909.54675197601
11096,-108.840482,7,120917.69271588326
11097,-108.104553,7,120925.84572696686
11098,-110.88277,7,120933.98393011093
11099,-117.89614,7,120942.14056801796
11100,-117.842833,14,120950.34399104118
11101,-107.341851,14,120958.56925702095
11102,-107.278317,5,120966.7112519741
11103,-115.479604,14,120974.928814888
11104,-108.300827,6,120983.04526090622
11105,-110.049717,7,120991.1687529087
11106,-109.440341,7,120999.2955429554
11107,-109.459544,14,121007.54802799225
11108,-103.715042,5,121015.66815209389
11109,-106.192078,5,121023.80075192451
11110,-116.069343,15,121032.03412795067
11111,-105.619197,7,121040.17417311668
11112,-112.094965,13,121048.38858699799
11113,-119.088645,13,121056.59905099869
11114,-109.622406,14,121064.81140804291
11115,-110.032902,7,121072.95998501778
11116,-105.031272,15,121081.16520309448
11117,-111.674213,7,121089.30206489563
11118,-108.635968,7,121097.44001698494
11119,-108.152524,13,121105.62920999527
11120,-108.861822,15,121113.85342788696
11121,-124.855092,15,121122.07642698288
11122,-109.752697,7,121130.21600198746
11123,-107.979877,14,121138.44075107574
11124,-108.102123,7,121146.58885288239
11125,-108.156276,13,121154.79110789299
11126,-109.485623,7,121162.94521999359
11127,-109.409919,14,121171.16276502609
11128,-111.272158,7,121179.3210709095
11129,-119.9958,14,121187.54273295403
11130,-109.26377,7,121195.69299888611
11131,-106.353096,14,121203.89488005638
11132,-108.61165,7,121212.04202008247
11133,-108.923888,7,121220.17323303223
11134,-109.785334,7,121228.30666399002
11135,-115.73179,14,121236.5471830368
11136,-114.407126,11,121244.73712706566
11137,-112.221791,14,121252.98008489609
11138,-104.296141,5,121261.12776708603
11139,-114.64899,15,121269.33368396759
11140,-115.632848,17,121277.60422801971
11141,-107.76558,7,121285.73422002792
11142,-104.77145,14,121293.94275307655
11143,-107.260037,7,121302.10775589943
11144,-113.488796,13,121310.27196002007
11145,-104.031562,5,121318.41449809074
11146,-106.203861,7,121326.5658390522
11147,-106.502677,14,121334.77290606499
11148,-117.204619,14,121342.98966789246
11149,-109.999115,7,121351.13480210304
11150,-114.66964,14,121359.33504891396
11151,-103.464126,5,121367.46769499779
11152,-110.236432,7,121375.63837504387
11153,-114.460785,16,121383.90578603745
11154,-115.819429,13,121392.1350800991
11155,-121.384947,14,121400.33078193665
11156,-116.418196,15,121408.53730201721
11157,-123.521351,14,121416.73729300499
11158,-105.314092,5,121424.86566495895
11159,-104.476664,7,121433.00380706787
11160,-107.183495,7,121441.15603590012
11161,-113.935872,12,121448.30349206924
11162,-108.59598,7,121466.52609610558
11163,-117.098893,7,121474.676019907
11164,-110.257319,7,121482.81091594696
11165,-107.63611,7,121490.9367609024
11166,-107.294852,7,121499.08482193947
11167,-103.619205,7,121507.21503591537
11168,-115.549806,14,121515.4371869564
11169,-109.050241,7,121523.58429002762
11170,-108.96091,16,121531.85212397575
11171,-106.45644,7,121539.99898695946
11172,-109.27879,14,121548.24477410316
11173,-108.956194,7,121556.37254691124
11174,-116.26478,14,121564.59530496597
11175,-105.114307,7,121572.74973607063
11176,-113.098021,15,121580.97113108635
11177,-101.388329,1,121596.05446600914
11178,-107.597349,8,121605.24007296562
11179,-110.415435,7,121613.3659670353
11180,-106.539973,7,121621.57476091385
11181,-107.418912,7,121629.7430100441
11182,-104.092208,7,121637.90285205841
11183,-105.890376,7,121646.04361391068
11184,-105.142508,7,121654.19750189781
11185,-103.735548,15,121662.42864108086
11186,-108.545374,7,121670.5655040741
11187,-107.994298,15,121678.78860092163
11188,-107.717044,7,121686.93936610222
11189,-104.952303,15,121695.15743398666
11190,-118.251876,15,121703.3780310154
11191,-118.075674,14,121711.5924320221
11192,-103.627878,5,121719.72082805634
11193,-107.829458,7,121727.8682770729
11194,-107.737996,7,121736.03277301788
11195,-109.154869,7,121744.16728806496
11196,-111.481496,15,121752.39296507835
11197,-107.553916,7,121760.54395604134
11198,-119.712691,17,121768.78578710556
11199,-115.776195,15,121777.03159189224
11200,-109.082293,7,121785.1664071083
11201,-112.181171,14,121793.34332609177
11202,-117.688742,14,121801.54400706291
11203,-104.350124,7,121809.71659302711
11204,-104.326508,7,121817.85145497322
11205,-108.99452,14,121826.0737888813
11206,-116.898432,15,121834.31171989441
11207,-112.184563,16,121842.55556201935
11208,-106.168684,5,121850.68596696854
11209,-108.883652,7,121858.83071899414
11210,-129.213859,24,121867.13363909721
11211,-110.592115,9,121875.27590489388
11212,-122.352041,15,121883.51280808449
11213,-108.44957,7,121891.65505290031
11214,-110.680192,13,121899.88187408447
11215,-111.053803,16,121908.14128398895
11216,-109.330027,7,121916.27458000183
11217,-115.46481,16,121924.52993297577
11218,-104.529064,7,121932.69181704521
11219,-112.950609,16,121940.94848108292
11220,-105.230088,7,121949.08803892136
11221,-108.233322,14,121957.28938603401
11222,-116.104269,15,121965.52594304085
11223,-108.405831,7,121973.67225193977
11224,-110.524053,7,121981.80736398697
11225,-111.29664,7,121989.96495509148
11226,-120.960393,15,121998.17841792107
11227,-108.702748,6,122006.2883579731
11228,-109.378462,7,122014.44733190536
11229,-110.434109,16,122022.70883893967
11230,-109.109266,7,122030.85391497612
11231,-110.010737,13,122039.04992890358
11232,-117.273871,14,122047.24720597267
11233,-122.957762,15,122055.4806239605
11234,-108.802012,7,122063.63756108284
11235,-117.447982,17,122071.88879609108
11236,-105.151412,7,122080.0429160595
11237,-109.643036,13,122088.22720599174
11238,-104.134214,7,122096.34514403343
11239,-109.746168,7,122104.49394011497
11240,-117.199881,15,122112.73648309708
11241,-104.305082,7,122120.87658405304
11242,-108.406743,16,122129.13411092758
11243,-110.518298,7,122137.27610301971
11244,-115.237457,13,122145.4677259922
11245,-108.641227,7,122153.62902188301
11246,-115.912845,15,122161.86427998543
11247,-109.586372,7,122170.01914691925
11248,-108.300754,7,122178.1686398983
11249,-110.886494,13,122186.34590411186
11250,-115.168315,16,122194.60279989243
11251,-109.777621,7,122202.75000691414
11252,-106.457547,9,122211.95117497444
11253,-107.697043,7,122220.082228899
11254,-106.868555,7,122228.27245211601
11255,-105.5258,7,122236.42769002914
11256,-111.587967,13,122244.59789896011
11257,-104.650103,7,122252.7334330082
11258,-105.787211,7,122260.87972593307
11259,-113.506533,16,122269.13226699829
11260,-109.587348,7,122277.26776790619
11261,-111.603493,7,122285.39674091339
11262,-111.827663,15,122293.61896395683
11263,-106.83605,5,122301.74507808685
11264,-105.176276,7,122309.88083410263
11265,-126.55133,16,122318.1340329647
11266,-112.224572,7,122326.24546790123
11267,-109.563182,13,122334.46034789085
11268,-108.590483,7,122342.6201839447
11269,-116.703881,14,122350.84254598618
11270,-104.429227,7,122358.98545098305
11271,-110.648217,16,122367.21641898155
11272,-122.493488,15,122375.44021892548
11273,-110.758808,7,122383.5861120224
11274,-108.936485,9,122391.74081707001
11275,-117.720114,15,122399.9815530777
11276,-107.46234,7,122408.13201594353
11277,-107.004194,7,122416.22131800652
11278,-105.547155,7,122424.35811710358
11279,-108.676578,7,122432.51942801476
11280,-129.036359,23,122440.8262090683
11281,-127.709604,14,122449.02336001396
11282,-106.382539,7,122457.1587638855
11283,-123.421373,14,122465.37127304077
11284,-113.117782,14,122473.62053394318
11285,-110.947576,7,122481.78458499908
11286,-114.791546,15,122490.00196504593
11287,-107.974051,7,122498.15820789337
11288,-114.739469,15,122506.36531591415
11289,-103.774038,7,122514.50955104828
11290,-120.292314,14,122522.74553203583
11291,-108.494865,7,122530.92234611511
11292,-108.775147,7,122539.0754480362
11293,-109.460436,7,122547.2292239666
11294,-120.86542,14,122555.42297792435
11295,-107.561591,7,122563.56265497208
11296,-101.485545,1,122578.64472699165
11297,-125.291137,8,122587.81112408638
11298,-107.232123,7,122595.94916510582
11299,-107.364639,7,122604.1001830101
11300,-111.53396,7,122612.22629499435
11301,-110.706641,7,122620.40213704109
11302,-107.568652,7,122628.54359507561
11303,-110.937966,7,122636.69601011276
11304,-106.575332,7,122644.83836102486
11305,-105.562335,7,122653.00158309937
11306,-112.528293,7,122661.14298510551
11307,-109.515076,7,122669.27083301544
11308,-104.389257,7,122677.40901088715
11309,-108.467701,7,122685.5463089943
11310,-107.83425,7,122693.69465994835
11311,-111.481856,20,122701.96489310265
11312,-109.941401,16,122710.20604491234
11313,-110.288828,7,122718.36726999283
11314,-110.020271,14,122726.5975830555
11315,-110.237668,7,122734.75458407402
11316,-104.389373,5,122742.86968302727
11317,-116.830951,14,122751.0518438816
11318,-111.910796,7,122759.24708795547
11319,-115.926624,16,122767.49932694435
11320,-107.999877,7,122775.64459204674
11321,-110.245204,7,122783.79658603668
11322,-125.985146,17,122792.11544799805
11323,-111.988719,7,122800.22876596451
11324,-109.993427,7,122808.37448906898
11325,-112.018177,7,122816.53233909607
11326,-110.904898,7,122824.67381191254
11327,-110.980406,7,122832.81117105484
11328,-109.148452,5,122840.94025206566
11329,-105.251984,7,122849.08815598488
11330,-107.846923,9,122867.28862500191
11331,-108.167545,7,122875.4509909153
11332,-108.331346,7,122883.6142399311
11333,-106.680964,7,122891.77769994736
11334,-105.484634,7,122899.93005895615
11335,-103.915138,7,122908.07705402374
11336,-104.075854,7,122916.22692799568
11337,-107.577263,7,122924.36225795746
11338,-105.443951,16,122932.60937190056
11339,-105.407874,7,122940.75842809677
11340,-118.042201,15,122948.99297809601
11341,-107.844711,7,122957.15314388275
11342,-104.640623,7,122974.28597593307
11343,-108.341698,7,122982.43319606781
11344,148.774789,1,122988.50261807442
11345,-112.207615,7,122990.61468100548
11346,-106.654268,7,123007.81242704391
11347,-111.761205,7,123015.95282411575
11348,-107.729995,7,123024.10353899002
11349,-105.155459,7,123032.25295305252
11350,-108.39603,7,123040.41933608055
11351,-108.613011,7,123048.55678200722
11352,-110.398751,9,123065.75639295578
11353,-107.281992,7,123073.88700199127
11354,-108.884109,7,123082.03344202042
11355,-105.980517,7,123090.16023492813
11356,-109.156258,7,123098.28132891655
11357,-108.420119,7,123106.43270993233
11358,-126.209231,23,123114.74575209618
11359,-122.935747,23,123123.07232093811
11360,-108.617217,14,123131.30574798584
11361,-106.534834,7,123139.45982789993
11362,-103.459532,7,123147.6105439663
11363,-108.81867,7,123155.74973511696
11364,-113.822906,14,123163.96844696999
11365,-108.43943,7,123172.13957691193
11366,-106.124598,15,123180.32249903679
11367,-104.032183,6,123188.46164107323
11368,-105.266618,14,123196.68072795868
11369,-108.471335,7,123204.83762598038
11370,-115.884926,15,123213.06591296196
11371,-107.858135,7,123221.23107290268
11372,-105.627749,15,123229.45547294617
11373,-114.90995,15,123237.67023897171
11374,-109.422462,13,123245.87182998657
11375,-107.032053,7,123254.0363779068
11376,-108.985599,14,123262.24058699608
11377,-110.181652,7,123279.44758105278
11378,-110.818083,7,123287.60214209557
11379,-107.310275,7,123295.74791097641
11380,-113.279613,9,123313.98725295067
11381,-114.369834,7,123322.15467596054
11382,-113.364925,7,123330.28921103477
11383,-107.289652,7,123338.44498109818
11384,-106.751364,7,123346.5968799591
11385,-105.786772,7,123354.76222801208
11386,-116.309099,7,123371.95451498032
11387,-113.351015,7,123380.08653306961
11388,-110.876974,7,123388.21505689621
11389,-105.548435,7,123396.36937093735
11390,-106.819209,7,123404.54082393646
11391,-105.807029,7,123412.69260191917
11392,-111.636043,7,123420.84707808495
11393,-107.177516,7,123428.99271392822
11394,-107.160311,7,123437.11777305603
11395,-107.87236,7,123445.22262597084
11396,-108.652798,7,123453.36654305458
11397,-110.07412,7,123461.52519488335
11398,-108.28639,7,123469.65938305855
11399,-109.824013,7,123477.79663205147
11400,-113.755127,7,123494.96959400177
11401,-112.134038,7,123503.13398909569
11402,-108.32986,7,123511.23948693275
11403,-108.593956,7,123519.38260698318
11404,-108.136992,7,123527.55644106865
11405,-110.163641,9,123545.78631806374
11406,-112.528397,7,123553.93163204193
11407,-109.768726,7,123562.06348204613
11408,-105.116734,7,123570.21860289574
11409,-105.881485,7,123578.38369011879
11410,-106.860675,7,123586.52154493332
11411,-106.568997,7,123594.66544604301
11412,-107.976478,7,123602.83628511429
11413,147.398107,3,123608.9117538929
11414,-124.556656,14,123611.11891293526
11415,-109.286519,7,123619.2334780693
11416,-117.093111,13,123627.44823408127
11417,-111.544541,7,123635.6018140316
11418,-113.986514,15,123643.81439900398
11419,-107.430381,7,123651.95261001587
11420,-105.936865,14,123660.16680908203
11421,-119.7607,14,123668.38987398148
11422,-118.754723,12,123676.59291601181
11423,-109.664626,14,123684.80999493599
11424,-107.694595,7,123692.94506597519
11425,-110.441713,13,123701.14041090012
11426,-108.647287,7,123709.2665719986
11427,-107.467443,7,123717.40246796608
11428,-125.031046,15,123725.62522292137
11429,-108.730203,5,123733.76020097733
11430,-108.511027,7,123741.91683793068
11431,-113.987309,7,123750.07419610023
11432,-108.537799,7,123758.25959610939
11433,-106.026025,9,123776.48541402817
11434,-104.618281,7,123784.61398601532
11435,-117.159431,7,123792.75356888771
11436,-110.831645,7,123800.8864068985
11437,-109.556096,7,123809.04161500931
11438,-109.870068,7,123817.17414093018
11439,-110.008003,7,123825.3399720192
11440,-106.544054,5,123833.44824695587
11441,-109.190259,7,123841.60438609123
11442,-105.818172,5,123849.72605991364
11443,-107.901017,14,123857.9358549118
11444,-109.832831,7,123875.14465999603
11445,-109.046176,7,123883.24519395828
11446,-108.670848,7,123891.39136910439
11447,-106.966423,7,123899.56756711006
11448,-112.720681,7,123907.72387290001
11449,-106.546149,15,123915.94795799255
11450,-107.91047,7,123924.08977890015
11451,-112.740306,14,123932.3317220211
11452,-123.237192,14,123940.54715800285
11453,-116.385805,15,123948.78851008415
11454,-121.009722,14,123957.00914311409
11455,-107.737275,7,123965.15163493156
11456,-106.618805,14,123973.36742210388
11457,-120.949446,14,123981.58731603622
11458,-108.466694,7,123989.75479793549
11459,-112.699252,7,123997.90747690201
11460,-117.94529,9,124015.15761089325
11461,-109.789385,7,124023.27280211449
11462,-107.728224,7,124031.46158790588
11463,-106.964232,7,124039.59820199013
11464,-108.153879,7,124047.74986290932
11465,-109.74726,14,124055.96846604347
11466,-109.879847,15,124064.17564702034
11467,-109.642139,7,124072.30420994759
11468,-118.90489,17,124080.55666995049
11469,-105.337559,7,124088.71315908432
11470,-108.578703,15,124096.94425606728
11471,-110.009192,7,124105.14976906776
11472,-110.130557,7,124113.28485798836
11473,-108.739766,7,124121.458122015
11474,-113.859333,7,124129.61014389992
11475,-109.656519,7,124137.770373106
11476,-108.085072,7,124145.90917801857
11477,-111.062991,15,124154.14679908752
11478,-109.566617,7,124162.27429795265
11479,-120.019751,23,124170.58789896965
11480,-108.72873,7,124178.7268409729
11481,-111.723897,13,124186.92882990837
11482,-119.811207,16,124195.17617201805
11483,-109.794815,7,124203.31443500519
11484,-113.030878,14,124211.53979897499
11485,-107.480931,7,124219.67449998856
11486,-115.031907,14,124227.87402200699
11487,-108.351271,7,124236.02394199371
11488,-116.517964,14,124244.25510001183
11489,-110.273581,7,124252.41506695747
11490,-114.156485,15,124260.66130900383
11491,-106.883394,7,124268.79470610619
11492,-114.678745,14,124277.0251159668
11493,-108.504037,7,124285.15764808655
11494,-113.720871,15,124293.36701989174
11495,-113.736773,15,124301.55247402191
11496,-104.938345,7,124309.69976496696
11497,-106.347468,14,124317.91482400894
11498,-111.137996,13,124325.11774897575
11499,-118.284962,7,124342.26421189308
11500,-107.701216,7,124350.3939909935
11501,-112.430372,7,124358.54123306274
11502,-109.286164,7,124366.68016695976
11503,-107.548483,7,124374.83798909187
11504,-107.674523,15,124383.05298995972
11505,-104.521957,7,124391.17915797234
11506,-103.585849,7,124399.30364990234
11507,-114.647295,14,124407.52279996872
11508,-113.58048,9,124425.75814890862
11509,-111.290091,7,124433.92088103294
11510,-109.899079,9,124442.08186101913
11511,-107.16812,7,124450.26326298714
11512,-107.128262,7,124458.41138291359
11513,-105.923823,5,124466.50621390343
11514,-108.616305,7,124474.65663695335
11515,-106.982264,7,124482.81673693657
11516,-111.387426,7,124490.96044802666
11517,-110.564228,9,124499.12804508209
11518,-107.715987,7,124507.24635601044
11519,-118.776715,15,124515.47628998756
11520,-105.423272,7,124523.6459980011
11521,-108.275623,14,124531.852435112
11522,-126.290549,15,124540.09281301498
11523,-108.868985,14,124548.31525111198
11524,-107.462104,15,124556.56672811508
11525,-114.264105,15,124564.77426195145
11526,-109.970256,7,124572.93416190147
11527,-107.500407,7,124581.06763005257
11528,-109.455586,7,124589.1873459816
11529,-110.663935,15,124597.43180799484
11530,-106.810655,5,124605.53927206993
11531,-111.153457,7,124613.6772890091
11532,-110.489979,15,124621.90438604355
11533,-108.382116,7,124630.06142497063
11534,-108.819543,7,124638.20459103584
11535,-104.527561,14,124646.4276061058
11536,-103.015783,5,124654.54810595512
11537,-103.695768,7,124662.68983507156
11538,-112.899203,15,124670.91174507141
11539,-108.197256,7,124679.07480788231
11540,-106.18958,14,124687.30455207825
11541,-107.745131,7,124695.44176697731
11542,-112.778739,15,124703.69205188751
11543,-108.754769,7,124711.84357500076
11544,-119.720644,14,124720.06772398949
11545,-114.113152,16,124728.3429620266
11546,-108.830013,7,124736.50145196915
11547,-105.013795,14,124744.73769807816
11548,-107.293801,7,124752.8753259182
11549,-109.371123,7,124761.03041005135
11550,-114.721632,13,124769.25268888474
11551,-107.161856,5,124777.41561198235
11552,-109.904494,14,124785.62857103348
11553,-115.127126,14,124793.82536411285
11554,-106.912506,5,124801.9578590393
11555,-113.925652,16,124810.17534708977
11556,-120.327749,14,124818.40394997597
11557,-104.957284,7,124826.55373001099
11558,-125.79387,21,124834.844643116
11559,-110.849937,7,124843.00624799728
11560,-108.792052,7,124851.15599799156
11561,-122.439635,14,124859.36448001862
11562,-117.931576,15,124867.58507800102
11563,-109.148152,7,124875.73059296608
11564,-110.199849,14,124883.95430898666
11565,-110.652911,7,124892.10467910767
11566,-110.982283,9,124910.31404900551
11567,-114.378216,7,124918.46404790878
11568,-112.631812,7,124926.63271188736
11569,-110.041615,7,124934.7834019661
11570,-110.879117,7,124942.92977309227
11571,-109.544089,7,124951.07938504219
11572,-109.895247,7,124959.26066994667
11573,-107.21234,7,124967.42185091972
11574,-108.019606,7,124975.56334495544
11575,-108.125297,7,124983.69840502739
11576,-108.239458,7,124991.84047293663
11577,-106.750426,7,124999.96819591522
11578,-108.103794,7,125008.11698794365
11579,-108.752681,7,125016.23078107834
11580,-124.426248,21,125024.52804708481
11581,-108.799412,7,125032.6876950264
11582,-117.898685,14,125040.89961695671
11583,-108.496181,15,125049.12374901772
11584,-113.307688,14,125057.33033800125
11585,-108.472219,7,125065.50106406212
11586,-113.922734,14,125073.70270609856
11587,-118.167928,12,125081.90260100365
11588,-110.555429,7,125090.04973697662
11589,-109.509815,13,125098.27597308159
11590,-106.469321,7,125106.41318297386
11591,-119.453855,16,125114.65424895287
11592,-103.31703,5,125122.78543400764
11593,-108.124136,7,125130.92723107338
11594,-111.026533,7,125139.0620470047
11595,-117.837927,14,125147.2834610939
11596,-108.115724,7,125155.44051098824
11597,-128.737082,21,125163.72885107994
11598,-113.684375,7,125171.86977910995
11599,-119.329096,14,125180.09361505508
11600,-110.323196,7,125188.26718211174
11601,-106.517601,14,125196.45780110359
11602,-121.740763,14,125204.64017701149
11603,-107.167424,5,125212.7731590271
11604,-112.111818,14,125220.9916729927
11605,-105.994238,7,125229.1541519165
11606,-122.369474,20,125237.38814401627
11607,-105.555018,7,125245.5489449501
11608,-105.825638,7,125253.70653891563
11609,-108.364979,7,125261.83250188828
11610,-107.665736,7,125269.9612519741
11611,-125.690086,16,125278.20399689674
11612,-107.011567,7,125286.35482001305
11613,-110.342967,7,125294.51564908028
11614,-115.166349,15,125302.75154805183
11615,-106.387126,7,125310.91447091103
11616,-106.197362,15,125319.16256403923
11617,-112.089739,7,125327.30050110817
11618,-111.013292,7,125335.45184707642
11619,-117.798792,15,125343.66611409187
11620,-102.068971,1,125358.75472307205
11621,-111.504047,8,125366.9296529293
11622,148.465572,1,125372.97249889374
11623,-109.812639,7,125375.07559800148
11624,149.652514,1,125381.14421796799
11625,-114.017563,7,125383.230093956
11626,-106.81188,7,125391.38520598412
11627,-109.317082,7,125399.55238699913
11628,-105.114646,7,125407.71274399757
11629,-106.281385,7,125415.84680700302
11630,-107.095929,7,125424.04859995842
11631,-105.472419,7,125432.17708611488
11632,-106.695044,7,125440.3394639492
11633,-108.033711,15,125448.56289601326
11634,-107.265084,7,125456.72694993019
11635,-110.578394,17,125464.95384502411
11636,-109.459492,7,125488.16549801826
11637,-109.809652,7,125496.30089402199
11638,-111.059676,7,125504.43723201752
11639,-113.698477,7,125512.59978795052
11640,-110.200401,7,125520.75169610977
11641,-104.204756,7,125528.90299892426
11642,-107.139851,7,125537.0505490303
11643,-106.021581,7,125545.22378897667
11644,-109.817042,7,125553.37190198898
11645,-106.269884,5,125561.47688007355
11646,-107.98287,7,125569.61143398285
11647,-107.338835,7,125577.73130607605
11648,-109.515541,7,125585.87227392197
11649,-117.397509,13,125594.0910449028
11650,-110.984966,7,125611.23151302338
11651,-121.199406,15,125619.46059298515
11652,-117.821508,16,125627.66737103462
11653,-108.345459,7,125635.81134796143
11654,-112.962653,22,125644.0975060463
11655,-107.447865,7,125652.25299692154
11656,-107.272587,7,125660.39543104172
11657,-114.611928,23,125668.71518993378
11658,-106.94407,7,125676.84644293785
11659,-105.841695,14,125685.05577301979
11660,-105.952474,7,125693.23891305923
11661,-118.977243,15,125701.48346400261
11662,-107.66789,7,125709.62990403175
11663,-121.986894,14,125717.83221411705
11664,-109.483881,7,125725.96973490715
11665,-109.50659,7,125734.1209640503
11666,-116.630387,13,125742.32409596443
11667,-118.6836,14,125750.53640389442
11668,-116.740629,13,125758.73690891266
11669,-106.477326,7,125766.89751005173
11670,-107.029558,7,125775.04275107384
11671,-124.624946,21,125783.35969901085
11672,-107.460793,7,125791.50221800804
11673,-110.668414,7,125799.65515303612
11674,-106.07821,7,125807.83082604408
11675,-109.296913,14,125816.04198789597
11676,-109.661183,7,125824.16326999664
11677,-122.465308,14,125832.37287211418
11678,-116.352039,15,125840.61140394211
11679,-110.143979,7,125848.75467205048
11680,-112.625387,14,125856.97117996216
11681,-108.922878,14,125865.17084908485
11682,-106.411466,15,125873.4179289341
11683,-111.607669,14,125881.61885690689
11684,-110.434613,7,125889.76725888252
11685,-107.84486,7,125897.91260790825
11686,-105.440037,7,125906.07313299179
11687,-105.261202,13,125914.28834295273
11688,-119.451275,12,125922.47957396507
11689,-123.258592,16,125930.70483088493
11690,-106.942915,5,125938.82519197464
11691,-106.49044,14,125947.03330302238
11692,-113.559673,15,125955.28213000298
11693,-105.128829,7,125963.42474198341
11694,-118.964288,13,125971.59829306602
11695,-115.374051,14,125979.80936598778
11696,-103.319093,7,125987.95354104042
11697,-119.396019,14,125996.17523908615
11698,-112.163549,14,126004.40197992325
11699,-105.269166,5,126012.53076195717
11700,-104.10161,7,126020.69011902809
11701,-104.534428,14,126028.92306399345
11702,-126.748531,24,126037.20447707176
11703,-103.949189,7,126045.34676599503
11704,-104.336446,7,126053.48167490959
11705,-107.325326,14,126061.71362709999
11706,-103.416491,3,126068.78356409073
11707,148.248146,5,126075.90006899834
11708,-112.903376,12,126078.05139994621
11709,-107.941342,7,126086.20537090302
11710,-110.584282,7,126094.37075710297
11711,-109.558865,7,126102.49938511848
11712,-119.19091,14,126110.71773409843
11713,-106.891648,6,126118.8366920948
11714,-107.701014,15,126127.05309796333
11715,-113.878493,15,126135.2738969326
11716,-112.016866,14,126143.5074698925
11717,-105.299064,7,126151.65375089645
11718,-114.726495,16,126159.89379191399
11719,-108.479664,6,126168.05217695236
11720,-115.234547,15,126176.28974199295
11721,-114.70927,7,126184.4031329155
11722,-117.578272,14,126192.63406705856
11723,-117.234797,15,126200.86328411102
11724,-111.641845,5,126208.98434090614
11725,148.648745,1,126215.04196691513
11726,-115.25701,7,126217.13552308083
11727,-109.696483,7,126225.2442510128
11728,-108.269728,7,126233.40477204323
11729,-122.39235,17,126241.65676403046
11730,-107.343336,7,126249.79402804375
11731,-109.810485,7,126257.94297599792
11732,-111.917847,16,126266.16901993752
11733,-119.523681,14,126274.38463711739
11734,-107.170416,7,126282.53352594376
11735,-123.312886,14,126290.74250292778
11736,-109.280734,14,126298.94634699821
11737,-108.468094,7,126307.13030195236
11738,-119.931338,14,126315.31555891037
11739,-106.429659,5,126323.45123910904
11740,-112.114935,13,126331.6517469883
11741,-111.814216,7,126339.80148911476
11742,-121.794743,15,126348.05080294609
11743,-109.455954,7,126356.16553711891
11744,-106.463476,15,126364.38565993309
11745,-112.797638,7,126372.511977911
11746,-116.692184,15,126380.74784302711
11747,-119.955299,14,126388.95854091644
11748,-114.309674,7,126397.12639689445
11749,-123.68446,21,126405.37600803375
11750,-117.830283,7,126413.50259709358
11751,-120.891109,15,126421.7279651165
11752,-111.474128,7,126429.8729159832
11753,-119.691,14,126438.0681989193
11754,-106.143741,7,126446.23753905296
11755,-106.180644,14,126454.4954431057
11756,-105.921984,7,126462.63815903664
11757,-108.765942,21,126470.92873191833
11758,-104.152338,7,126479.07331299782
11759,-106.218663,7,126487.24837493896
11760,-105.965473,7,126495.38796901703
11761,-104.736655,5,126503.5143840313
11762,-133.353718,7,126511.6669011116
11763,-117.983378,14,126519.87923407555
11764,-96.514802,7,126528.02629089355
11765,-141.573094,13,126536.21490097046
11766,-135.13434,7,126544.34638309479
11767,-138.273084,7,126552.50134301186
11768,-106.551482,15,126560.70195007324
11769,-107.351843,7,126568.84763407707
11770,-108.144325,7,126577.00913310051
11771,-104.71263,7,126585.15423798561
11772,-124.793383,7,126602.33813691139
11773,-106.955681,7,126610.49130797386
11774,-107.22683,7,126618.64994502068
11775,-109.03607,7,126626.81258201599
