type,x,y
position,2.1928189610489706,-2.1703041330312547
position,2.3783505373603306,-2.293365688078373
position,2.3777909769461427,-2.259710166523175
position,2.6826150057728735,-2.3143412059042494
position,2.72520426502654,-2.3408992566275453
position,2.9677966419047084,-2.3037973229079185
position,2.838231011126891,-2.2947688143802236
position,2.725000634598792,-2.356494260630788
position,2.5591069435485965,-2.471674861889734
position,2.45731415278499,-2.587363563044091
position,2.3520919643839915,-2.7525891167904124
position,2.3303281039663455,-2.8996491573095975
position,2.351525439800044,-2.873334010129079
position,2.3572480888582694,-2.8490629397669514
position,2.3266785350038464,-2.74130816414007
position,2.3119621363751826,-2.6517497857262295
position,2.3864065225106508,-2.729853318283327
position,2.4829196885809663,-2.763190493643597
position,2.765032697738082,-2.895997716831305
position,3.009945993823962,-3.0345013358535504
position,3.261373261283986,-3.2921605163478476
position,3.2506309875990724,-3.4577973042956396
position,3.449378897519734,-3.576420687391954
position,3.3871760870450367,-3.8082852917651224
position,3.431995281025605,-4.008696478708123
position,3.3931872906722744,-4.241555147353545
position,3.3598556292431327,-4.30909369062019
position,3.3929876821627727,-4.277181069290583
position,3.3898205898862677,-4.295020682186653
position,3.3178301631475233,-4.322832892217167
position,3.2081951204818426,-4.339825407904781
position,3.1187183717048303,-4.2898554852349315
position,3.0002319763370533,-4.334256304674221
position,3.0766860787555634,-4.296938569455747
position,3.1608257038961463,-4.245000946212027
position,3.275379320192328,-4.121919725302998
position,3.48446013181559,-3.8903989046239236
position,3.6577157808196956,-3.6639590689033517
position,3.9078436355923776,-3.4350331040000834
position,4.165316884060662,-3.2610443417925237
position,4.438435028378593,-3.0608384586763013
position,4.6669058700333315,-2.878291647620495
position,4.8146381990337215,-2.698988003630763
position,5.23349582372778,-2.411505193223225
position,5.329703995577031,-2.3430991831407595
position,5.611696105706729,-2.1417795503035197
position,5.682180280030634,-1.9492064893836327
