,timesteps,heading_error,change_distance,linear_velocity,angular_speed,path_deviation,closest_obstacle,reward
1003,1004,1.450637061118119,0.015276517246116228,-0.73,0.72,1.548888358890527,2.0127599239349365,-2.1438162357841017
1004,1005,1.450637061118119,0.0,-0.73,0.72,1.548888358890527,2.5541555881500244,-2.1354190265886785
1005,1006,2.021300331306498,-0.3249137193428595,-0.71,0.71,1.7883212397538961,2.5541555881500244,-2.4717945609070293
1006,1007,2.021300331306498,0.0,-0.71,0.71,1.7883212397538961,3.3654141426086426,-2.6085415523608244
1007,1008,2.5080096991165997,-0.5667020922347605,-0.72,0.72,1.6877901328125904,3.3654141426086426,-2.5118305093889606
1008,1009,2.5080096991165997,0.0,-0.72,0.72,1.6877901328125904,3.913367748260498,-2.7738267647255697
1009,1010,2.4562171717001484,-0.5748147367234386,-0.72,0.72,1.1303468062681552,3.913367748260498,-2.008500206029772
1010,1011,2.4562171717001484,0.0,-0.72,0.72,1.1303468062681552,3.8488543033599854,-2.3019758397817958
1011,1012,1.2863298422776668,0.015878124331398347,-0.71,0.71,0.4809257405361386,3.8488543033599854,-1.204780161439802
1012,1013,1.2863298422776668,0.0,-0.71,0.71,0.4809257405361386,3.3256983757019043,-1.195139908472203
1013,1014,0.34307039750382007,0.42743889916772115,-0.72,0.72,0.19829715420433697,3.3256983757019043,-0.704240322096784
1014,1015,0.34307039750382007,0.0,-0.72,0.72,0.19829715420433697,2.704779863357544,-0.49976273103257707
1015,1016,0.4769919990434097,0.6692832413020895,-0.72,0.72,0.6396142265996294,2.704779863357544,-1.2070833555148974
1016,1017,0.4769919990434097,0.0,-0.72,0.72,0.6396142265996294,2.0391135215759277,-0.9197771897186059
1017,1018,1.0742827254985485,0.4504972610012903,-0.72,0.72,1.3299976844139911,2.0391135215759277,-1.9524050266524817
1018,1019,1.0742827254985485,0.0,-0.72,0.72,1.3299976844139911,2.1092169284820557,-1.7707293191976647
1019,1020,1.5228834087656962,-0.043345891245787804,-0.71,0.71,1.679661999623893,2.1092169284820557,-2.256378209277882
1020,1021,1.5228834087656962,0.0,-0.71,0.71,1.679661999623893,2.7596452236175537,-2.272405698986421
1021,1022,2.0741713438360634,-0.45592176474274737,-0.71,0.71,1.9125152828300442,2.7596452236175537,-2.537241323938179
1022,1023,2.0741713438360634,0.0,-0.71,0.71,1.9125152828300442,3.546398162841797,-2.734332293086526
1023,1024,3.1179613808359403,-0.6934920889987621,-0.73,0.72,1.6712977330517738,3.546398162841797,-2.7360893501775676
1024,1025,3.1179613808359403,0.0,-0.73,0.72,1.6712977330517738,3.977720260620117,-3.067008685776587
1025,1026,2.317455060643969,-0.35330250834151755,-0.72,0.72,1.1155103951004408,3.977720260620117,-2.041466061128792
1026,1027,2.317455060643969,0.0,-0.72,0.72,1.1155103951004408,3.6789321899414062,-2.2207256553195345
1027,1028,1.0444434220768124,0.10636837352489792,-0.72,0.72,0.4260921940546427,3.6789321899414062,-1.0858753109084895
1028,1029,1.0444434220768124,0.0,-0.72,0.72,0.4260921940546427,3.2536866664886475,-1.0326852751993179
1029,1030,0.060932459148360874,0.5978913750130976,-0.72,0.72,0.2320805113234265,3.2536866664886475,-0.6576032970446568
1030,1031,0.060932459148360874,0.0,-0.72,0.72,0.2320805113234265,2.5107827186584473,-0.3857204475501191
1031,1032,0.6155551941480244,0.5010976790710924,-0.72,0.72,0.7455537549899092,2.5107827186584473,-1.2855916586407372
1032,1033,0.6155551941480244,0.0,-0.72,0.72,0.7455537549899092,1.9614930152893066,-1.0738104099831371
1033,1034,1.1642276070602486,0.32081217392167005,-0.73,0.72,1.4177351411213681,1.9614930152893066,-2.0176151614601503
1034,1035,1.1642276070602486,0.0,-0.73,0.72,1.4177351411213681,2.230811834335327,-1.8872917253444164
1035,1036,1.7538816845773315,-0.21445137793058144,-0.72,0.72,1.7669812383404544,2.230811834335327,-2.371419068748124
1036,1037,1.7538816845773315,0.0,-0.72,0.72,1.7669812383404544,2.9624087810516357,-2.460115641878227
1037,1038,2.1651062186540546,-0.35018908068968546,-0.75,0.75,1.8767518725121475,2.9624087810516357,-2.612010128091736
1038,1039,2.1651062186540546,0.0,-0.75,0.75,1.8767518725121475,3.7118444442749023,-2.7606106582921592
1039,1040,2.97745118534634,-0.7413845322754922,-0.71,0.71,1.5256979551337146,3.7118444442749023,-2.518906991932914
1040,1041,2.97745118534634,0.0,-0.71,0.71,1.5256979551337146,4.0054402351379395,-2.8765183516846005
1041,1042,2.1251722664851234,-0.3239368436541312,-0.72,0.72,0.9234080914026818,4.0054402351379395,-1.8045911200682012
1042,1043,2.1251722664851234,0.0,-0.72,0.72,0.9234080914026818,3.5282814502716064,-1.9709024152819046
1043,1044,0.8156210051554034,0.3275314334452988,-0.71,0.71,0.3193503226783653,3.5282814502716064,-0.9927215240126676
1044,1045,0.8156210051554034,0.0,-0.71,0.71,0.3193503226783653,3.1269173622131348,-0.8305251556248525
1045,1046,0.15565801502776555,0.6264102771323801,-0.73,0.72,0.34807665165489954,3.1269173622131348,-0.8081241205885604
1046,1047,0.15565801502776555,0.0,-0.73,0.72,0.34807665165489954,2.305234432220459,-0.5272801377549998
1047,1048,0.7043216351660848,0.4329688362905264,-0.72,0.72,0.8688460313467363,2.305234432220459,-1.39843221597038
1048,1049,0.7043216351660848,0.0,-0.72,0.72,0.8688460313467363,1.9674482345581055,-1.216827451577629
1049,1050,1.315901818147796,0.24716734985986477,-0.72,0.72,1.4611121053818088,1.9674482345581055,-2.0963194400248617
1050,1051,1.315901818147796,0.0,-0.72,0.72,1.4611121053818088,2.3761847019195557,-1.9964304022965425
1051,1052,1.8093871287458114,-0.2830384598503679,-0.72,0.72,1.830483483447236,2.3761847019195557,-2.419750085821484
1052,1053,1.8093871287458114,0.0,-0.72,0.72,1.830483483447236,3.1640636920928955,-2.538670160047892
1053,1054,2.206614826375244,-0.49696877085088254,-0.72,0.72,1.8724998771864663,3.1640636920928955,-2.546472896306458
1054,1055,2.206614826375244,0.0,-0.72,0.72,1.8724998771864663,3.8345797061920166,-2.7708971238539926
1055,1056,2.7905664580195113,-0.6647682855555628,-0.71,0.71,1.353182505856718,3.8345797061920166,-2.3130385687675186
1056,1057,2.7905664580195113,0.0,-0.71,0.71,1.353182505856718,3.9964852333068848,-2.6450636285995888
1057,1058,1.521729102839293,-0.17533246714144557,-0.72,0.72,0.583711557414264,3.9964852333068848,-1.308339032645679
1058,1059,1.521729102839293,0.0,-0.72,0.72,0.583711557414264,3.4081227779388428,-1.397423606268255
1059,1060,0.5897333141298788,0.3667909541461807,-0.7,0.7,0.19760066375686638,3.4081227779388428,-0.7992811586048001
1060,1061,0.5897333141298788,0.0,-0.7,0.7,0.19760066375686638,2.8984358310699463,-0.6178261689621523
1061,1062,0.2650409114473904,0.6487935886387701,-0.71,0.71,0.4695414658966858,2.8984358310699463,-0.9623894960892783
1062,1063,0.2650409114473904,0.0,-0.71,0.71,0.4695414658966858,2.157388925552368,-0.6753880233455024
1063,1064,0.9157743488414241,0.5081169828338119,-0.71,0.71,1.126312871607042,2.157388925552368,-1.734221810227325
1064,1065,0.9157743488414241,0.0,-0.71,0.71,1.126312871607042,2.0232784748077393,-1.5261718666108042
1065,1066,1.3314198967329816,0.14098419610717894,-0.72,0.72,1.5695619664089262,2.0232784748077393,-2.149141316362099
1066,1067,1.3314198967329816,0.0,-0.72,0.72,1.5695619664089262,2.5880398750305176,-2.0909493304108295
1067,1068,1.965647838238116,-0.40438733467717647,-0.74,0.73,1.8167148178218042,2.5880398750305176,-2.4399443115287744
1068,1069,1.965647838238116,0.0,-0.74,0.73,1.8167148178218042,3.3805110454559326,-2.6095409963064373
1069,1070,2.6411797895508355,-0.6608701278678817,-0.72,0.72,1.7728773521480283,3.3805110454559326,-2.600978850840557
1070,1071,2.6411797895508355,0.0,-0.72,0.72,1.7728773521480283,3.944467306137085,-2.908481585411038
1071,1072,2.576649161825639,-0.4603480679600729,-0.72,0.72,1.2445729882047294,3.944467306137085,-2.221160997403608
1072,1073,2.576649161825639,0.0,-0.72,0.72,1.2445729882047294,3.8268580436706543,-2.4535727803938006
1073,1074,1.3631099656031087,-0.0631948772964055,-0.7,0.7,0.5652400118456529,3.8268580436706543,-1.2694892236590265
1074,1075,1.3631099656031087,0.0,-0.7,0.7,0.5652400118456529,3.3197133541107178,-1.2986259731697964
1075,1076,0.15280631781864829,0.45596068345443097,-0.72,0.72,0.07440724658868034,3.3197133541107178,-0.5245542997746525
1076,1077,0.15280631781864829,0.0,-0.72,0.72,0.07440724658868034,2.676605701446533,-0.30551876509746584
1077,1078,0.4936426738113595,0.5465238773416523,-0.72,0.72,0.48779961240402475,2.676605701446533,-1.044908048459982
1078,1079,0.4936426738113595,0.0,-0.72,0.72,0.48779961240402475,2.0233399868011475,-0.8066508357460971
1079,1080,1.0756978603261782,0.4578848065313501,-0.73,0.72,1.1616660486636792,2.0233399868011475,-1.8259331486934873
1080,1081,1.0756978603261782,0.0,-0.73,0.72,1.1616660486636792,2.11529803276062,-1.6381715780112298
1081,1082,1.650095618592207,0.019395209688747528,-0.72,0.72,1.6664036179532835,2.11529803276062,-2.3362674584997323
1082,1083,1.650095618592207,0.0,-0.72,0.72,1.6664036179532835,2.7610578536987305,-2.327760512575928
1083,1084,1.9930281003604957,-0.3994561162550765,-0.75,0.74,1.8283477960719405,2.7610578536987305,-2.466408144357488
1084,1085,1.9930281003604957,0.0,-0.75,0.74,1.8283477960719405,3.567328691482544,-2.6348929239804755
1085,1086,2.82336333762356,-0.6516006613082803,-0.71,0.71,1.617161725918794,3.567328691482544,-2.568006527829914
1086,1087,2.82336333762356,0.0,-0.71,0.71,1.617161725918794,3.9958653450012207,-2.872645444451274
1087,1088,2.079418768268698,-0.457395680155531,-0.71,0.71,0.9011028958220201,3.9958653450012207,-1.6932781193688495
1088,1089,2.079418768268698,0.0,-0.71,0.71,0.9011028958220201,3.640519142150879,-1.9278260956964237
1089,1090,0.9169753908591076,0.16388531713864296,-0.71,0.71,0.3550885421298023,3.640519142150879,-0.9915416707932032
1090,1091,0.9169753908591076,0.0,-0.71,0.71,0.3550885421298023,3.2654690742492676,-0.9097929240378542
1091,1092,0.06506443105467064,0.4916703679702259,-0.7,0.7,0.12749828864789334,3.2654690742492676,-0.5276841432754745
1092,1093,0.06506443105467064,0.0,-0.7,0.7,0.12749828864789334,2.4590396881103516,-0.2994098273373697
1093,1094,0.624784648957661,0.7027594110725,-0.71,0.71,0.9143768202424076,2.4590396881103516,-1.5051481574329861
1094,1095,0.624784648957661,0.0,-0.71,0.71,0.9143768202424076,1.9545272588729858,-1.2111281755772152
1095,1096,1.2395709849509462,0.25589504101736615,-0.73,0.72,1.4778817565437299,1.9545272588729858,-2.078080149157414
1096,1097,1.2395709849509462,0.0,-0.73,0.72,1.4778817565437299,2.2316534519195557,-1.9730807066276546
1097,1098,1.6495969886454178,-0.12904513682412677,-0.72,0.72,1.7906598005997092,2.2316534519195557,-2.3747406302283
1098,1099,1.6495969886454178,0.0,-0.72,0.72,1.7906598005997092,2.9953529834747314,-2.426916143719674
1099,1100,2.250487344941213,-0.5523602053364387,-0.73,0.72,1.8607464838479642,2.9953529834747314,-2.5411370604709766
1100,1101,2.250487344941213,0.0,-0.73,0.72,1.8607464838479642,3.7346625328063965,-2.784830668466175
1101,1102,2.9042297673412163,-0.6808759615907904,-0.7,0.7,1.5394558913647447,3.7346625328063965,-2.51753725760092
1102,1103,2.9042297673412163,0.0,-0.7,0.7,1.5394558913647447,4.003790855407715,-2.848558577654124
1103,1104,2.0947325063587425,-0.31623941060503835,-0.74,0.73,0.8828160504389797,4.003790855407715,-1.7682636960538949
1104,1105,2.0947325063587425,0.0,-0.74,0.73,0.8828160504389797,3.5080411434173584,-1.9269643164604913
1105,1106,0.8285937820365783,0.26591840670185185,-0.72,0.72,0.3560319175180694,3.5080411434173584,-1.0026854238291123
1106,1107,0.8285937820365783,0.0,-0.72,0.72,0.3560319175180694,3.069370985031128,-0.8687122339499421
1107,1108,0.20956923566003605,0.723602978533262,-0.7,0.7,0.39561995445706155,3.069370985031128,-0.9096586165893027
1108,1109,0.20956923566003605,0.0,-0.7,0.7,0.39561995445706155,2.2849628925323486,-0.586159562287387
1109,1110,0.7179796308407953,0.37995343665578485,-0.73,0.72,0.8633766504467383,2.2849628925323486,-1.383690008336125
1110,1111,0.7179796308407953,0.0,-0.73,0.72,0.8633766504467383,1.9651318788528442,-1.2206809446949856
1111,1112,1.2422040210065983,0.2866217366195585,-0.72,0.72,1.5440525359453277,1.9651318788528442,-2.1420740053526566
1112,1113,1.2422040210065983,0.0,-0.72,0.72,1.5440525359453277,2.3698887825012207,-2.025933848176759
1113,1114,1.7798003750140747,-0.3675167675814732,-0.71,0.71,1.8313819353506757,2.3698887825012207,-2.367949591293265
1114,1115,1.7798003750140747,0.0,-0.71,0.71,1.8313819353506757,3.1759238243103027,-2.522240130692037
1115,1116,2.288090459697383,-0.39266257154377815,-0.74,0.73,1.874056939609312,3.1759238243103027,-2.6440529243596553
1116,1117,2.288090459697383,0.0,-0.74,0.73,1.874056939609312,3.8486478328704834,-2.816636004466077
1117,1118,2.729856049164651,-0.6188207716197702,-0.72,0.72,1.4157893797938832,3.8486478328704834,-2.3631161246943595
1118,1119,2.729856049164651,0.0,-0.72,0.72,1.4157893797938832,3.975200653076172,-2.6671493373346298
1119,1120,1.502359532453637,-0.2371559510411707,-0.7,0.7,0.5257666741963439,3.975200653076172,-1.2176629906265528
1120,1121,1.502359532453637,0.0,-0.7,0.7,0.5257666741963439,3.377426862716675,-1.3366720864756134
1121,1122,0.554222794481313,0.38375418290738494,-0.71,0.71,0.20488145807511415,3.377426862716675,-0.7952028957513828
1122,1123,0.554222794481313,0.0,-0.71,0.71,0.20488145807511415,2.8682661056518555,-0.6082509586052064
1123,1124,0.31887451435753267,0.633001944331097,-0.71,0.71,0.45516290690133815,2.8682661056518555,-0.968323522122623
1124,1125,0.31887451435753267,0.0,-0.71,0.71,0.45516290690133815,2.131340980529785,-0.6908019776042955
1125,1126,0.9773056150996116,0.4826127977756407,-0.71,0.71,1.177649411565115,2.131340980529785,-1.7956545195099232
1126,1127,0.9773056150996116,0.0,-0.71,0.71,1.177649411565115,2.0120015144348145,-1.5980067317063564
1127,1128,1.391127501466574,0.11700840688356084,-0.74,0.73,1.5790400023488336,2.0120015144348145,-2.183017688264962
1128,1129,1.391127501466574,0.0,-0.74,0.73,1.5790400023488336,2.591766357421875,-2.13214097554229
1129,1130,1.9852773843206961,-0.36618606265239606,-0.72,0.72,1.8865796927768095,2.591766357421875,-2.5184000600502743
1130,1131,1.9852773843206961,0.0,-0.72,0.72,1.8865796927768095,3.3949010372161865,-2.6714922552989933
1131,1132,2.618832057228337,-0.6389491518041206,-0.72,0.72,1.8150990853683573,3.3949010372161865,-2.6333093961493663
1132,1133,2.618832057228337,0.0,-0.72,0.72,1.8150990853683573,3.9406895637512207,-2.931085105826052
1133,1134,2.398590483053261,-0.6149332628690019,-0.72,0.72,1.1283958157586857,3.9406895637512207,-1.9547502339548926
1134,1135,2.398590483053261,0.0,-0.72,0.72,1.1283958157586857,3.822979688644409,-2.2716017030507767
1135,1136,1.3831296635543278,0.0027488218891100757,-0.7,0.7,0.6224220731378978,3.822979688644409,-1.358907993066561
1136,1137,1.3831296635543278,0.0,-0.7,0.7,0.6224220731378978,3.311995267868042,-1.354381471179202
1137,1138,0.3236497277996402,0.5282975670119923,-0.73,0.72,0.24996252894308818,3.311995267868042,-0.7859540239063825
1138,1139,0.3236497277996402,0.0,-0.73,0.72,0.24996252894308818,2.630636692047119,-0.532784695971488
1139,1140,0.4944990915727976,0.6724146811416407,-0.73,0.72,0.7534483964844392,2.630636692047119,-1.3081197259192383
1140,1141,0.4944990915727976,0.0,-0.73,0.72,0.7534483964844392,2.0139524936676025,-1.0209980718911476
1141,1142,1.0262369058007659,0.350539349309817,-0.74,0.73,1.2529921123572565,2.0139524936676025,-1.8329801945409374
1142,1143,1.0262369058007659,0.0,-0.74,0.73,1.2529921123572565,2.119356155395508,-1.6888573657161245
1143,1144,1.5790620568253262,-0.029700370347271132,-0.73,0.72,1.7435262013172295,2.119356155395508,-2.344768978457196
1144,1145,1.5790620568253262,0.0,-0.73,0.72,1.7435262013172295,2.8021609783172607,-2.355341798383644
1145,1146,2.187173113750177,-0.5600415629299107,-0.72,0.72,1.784520606181654,2.8021609783172607,-2.4438258071765104
1146,1147,2.187173113750177,0.0,-0.72,0.72,1.784520606181654,3.5744669437408447,-2.6907928507376093
1147,1148,2.985043234746745,-0.4831440488311127,-0.72,0.72,1.803955368162564,3.5744669437408447,-2.8753312294502567
1148,1149,2.985043234746745,0.0,-0.72,0.72,1.803955368162564,3.990781545639038,-3.105275720820621
1149,1150,2.1398957270910124,-0.5093444042811708,-0.73,0.72,0.9232731597806703,3.990781545639038,-1.7164319155966794
1150,1151,2.1398957270910124,0.0,-0.73,0.72,0.9232731597806703,3.650750160217285,-1.97955620028724
1151,1152,0.9592986554236784,0.19038701239043299,-0.73,0.72,0.42404916063670367,3.650750160217285,-1.0853194373628365
1152,1153,0.9592986554236784,0.0,-0.73,0.72,0.42404916063670367,3.2648565769195557,-0.9898784651383996
1153,1154,0.10420274570722876,0.49556211300311137,-0.73,0.72,0.16607347680964643,3.2648565769195557,-0.5853766941382382
1154,1155,0.10420274570722876,0.0,-0.73,0.72,0.16607347680964643,2.4501311779022217,-0.35594996321852895
1155,1156,0.5941728932431829,0.6797113722939034,-0.73,0.72,0.8933786538324705,2.4501311779022217,-1.467585732558029
1156,1157,0.5941728932431829,0.0,-0.73,0.72,0.8933786538324705,1.9416671991348267,-1.1827791786047652
1157,1158,1.0691512607605258,0.2508834240677782,-0.72,0.72,1.3824813952165793,1.9416671991348267,-1.912314572382229
1158,1159,1.0691512607605258,0.0,-0.72,0.72,1.3824813952165793,2.2409005165100098,-1.8101505554707238
1159,1160,1.6837542440053177,-0.0915520342537457,-0.72,0.72,1.7985670057666543,2.2409005165100098,-2.4127943277950754
1160,1161,1.6837542440053177,0.0,-0.72,0.72,1.7985670057666543,2.98738431930542,-2.45032053553318
1161,1162,2.3089694826190765,-0.5288947477954515,-0.71,0.71,1.7901556601647106,2.98738431930542,-2.5217247760299375
1162,1163,2.3089694826190765,0.0,-0.71,0.71,1.7901556601647106,3.731267213821411,-2.7538436643457653
1163,1164,2.800078352797282,-0.7543368898144855,-0.72,0.72,1.4090130704672639,3.731267213821411,-2.323464496198832
1164,1165,2.800078352797282,0.0,-0.72,0.72,1.4090130704672639,3.9970202445983887,-2.69683944168965
1165,1166,2.015283298932865,-0.24142467744626028,-0.73,0.72,0.8414024065329339,3.9970202445983887,-1.7273576783152245
1166,1167,2.015283298932865,0.0,-0.73,0.72,0.8414024065329339,3.4914710521698,-1.851753383609977
1167,1168,0.6263478118956187,0.20572162409729255,-0.72,0.72,0.19739498333594252,3.4914710521698,-0.7441385770166885
1168,1169,0.6263478118956187,0.0,-0.72,0.72,0.19739498333594252,3.06040620803833,-0.6406797015337609
1169,1170,0.2805511541496464,0.7368877948323798,-0.7,0.7,0.3365808921241317,3.06040620803833,-0.9056677181200568
1170,1171,0.2805511541496464,0.0,-0.7,0.7,0.3365808921241317,2.2764229774475098,-0.5744192716658483
1171,1172,0.7297491081438818,0.4908534838153651,-0.71,0.71,0.9720849215584205,2.2764229774475098,-1.5150664102390272
1172,1173,0.7297491081438818,0.0,-0.71,0.71,0.9720849215584205,1.9615105390548706,-1.309776886223136
1173,1174,1.3313669113445252,0.25506936808421177,-0.73,0.72,1.5468747767373507,1.9615105390548706,-2.1785890794146914
1174,1175,1.3313669113445252,0.0,-0.73,0.72,1.5468747767373507,2.4035227298736572,-2.0741730859793406
1175,1176,1.8661757653430904,-0.35867327980330366,-0.7,0.7,1.8813807116534642,2.4035227298736572,-2.455746041047999
1176,1177,1.8661757653430904,0.0,-0.7,0.7,1.8813807116534642,3.1943118572235107,-2.6030714328860363
1177,1178,2.3645172811433754,-0.44461777444523687,-0.72,0.72,1.9066772114670265,3.1943118572235107,-2.68061142125267
1178,1179,2.3645172811433754,0.0,-0.72,0.72,1.9066772114670265,3.855449914932251,-2.8771902186625065
1179,1180,2.630492666816763,-0.6869725301012517,-0.72,0.72,1.255482303461905,3.855449914932251,-2.145315008713559
1180,1181,2.630492666816763,0.0,-0.72,0.72,1.255482303461905,3.9739794731140137,-2.489221985095103
1181,1182,1.5533485445133588,-0.15942156466633595,-0.72,0.72,0.6221248655837113,3.9739794731140137,-1.3619744069357305
1182,1183,1.5533485445133588,0.0,-0.72,0.72,0.6221248655837113,3.361297845840454,-1.4439639736408458
1183,1184,0.5219559644649086,0.2471077242891031,-0.73,0.72,0.19431594381996845,3.361297845840454,-0.7099417576197221
1184,1185,0.5219559644649086,0.0,-0.73,0.72,0.19431594381996845,2.814729690551758,-0.5874205462056264
1185,1186,0.3396667394909336,0.7742526710233006,-0.72,0.72,0.46895224227805393,2.814729690551758,-1.0540462335700442
1186,1187,0.3396667394909336,0.0,-0.72,0.72,0.46895224227805393,2.106411933898926,-0.7145849724851074
1187,1188,0.9836696263835467,0.517996221362079,-0.72,0.72,1.2277889368836947,2.106411933898926,-1.8544348321058108
1188,1189,0.9836696263835467,0.0,-0.72,0.72,1.2277889368836947,2.033235788345337,-1.6436557716159266
1189,1190,1.3448479550079044,0.028242416471922382,-0.72,0.72,1.6282476750761383,2.033235788345337,-2.156060259115989
1190,1191,1.3448479550079044,0.0,-0.72,0.72,1.6282476750761383,2.6290149688720703,-2.1446119264820602
1191,1192,1.9817687009384795,-0.39520114636892245,-0.72,0.72,1.9163068322476844,2.6290149688720703,-2.524283972624791
1192,1193,1.9817687009384795,0.0,-0.72,0.72,1.9163068322476844,3.4311916828155518,-2.6935196251845848
1193,1194,2.9062861454498004,-0.7155822043288973,-0.71,0.71,1.794040207236595,3.4311916828155518,-2.715872816293533
1194,1195,2.9062861454498004,0.0,-0.71,0.71,1.794040207236595,3.9468343257904053,-3.055609633418635
1195,1196,2.455798662336714,-0.4774018783203484,-0.72,0.72,1.0515444136169994,3.9468343257904053,-1.9938855701727702
1196,1197,2.455798662336714,0.0,-0.72,0.72,1.0515444136169994,3.755182981491089,-2.238724670979154
1197,1198,1.375730050250856,0.04775434632012221,-0.71,0.71,0.5590383960932928,3.755182981491089,-1.3283314722382262
1198,1199,1.375730050250856,0.0,-0.71,0.71,0.5590383960932928,3.297516345977783,-1.302330136904521
1199,1200,0.12053663217243349,0.5987844479436211,-0.72,0.72,0.13649764176568174,3.297516345977783,-0.6187197509497999
1200,1201,0.12053663217243349,0.0,-0.72,0.72,0.13649764176568174,2.616034984588623,-0.33905623841595955
1201,1202,0.43455751261736353,0.5531533445449925,-0.72,0.72,0.6684238232920604,2.616034984588623,-1.158256016718266
1202,1203,0.43455751261736353,0.0,-0.72,0.72,0.6684238232920604,1.995070219039917,-0.9216076238595275
1203,1204,1.047100283501699,0.3727606229107394,-0.74,0.73,1.3409021444914813,1.995070219039917,-1.9231964570459688
1204,1205,1.047100283501699,0.0,-0.74,0.73,1.3409021444914813,2.1534385681152344,-1.7696170802739708
1205,1206,1.6262807538043393,-0.0404054842741326,-0.72,0.72,1.7956457523458027,2.1534385681152344,-2.4048982654890505
1206,1207,1.6262807538043393,0.0,-0.72,0.72,1.7956457523458027,2.8643603324890137,-2.419246787696009
1207,1208,2.0769677722298443,-0.420440376408278,-0.72,0.72,1.926152851311899,2.8643603324890137,-2.5668362534676588
1208,1209,2.0769677722298443,0.0,-0.72,0.72,1.926152851311899,3.6376492977142334,-2.748995976081639
1209,1210,3.108509935035486,-0.6942952133344198,-0.71,0.71,1.6301997325950712,3.6376492977142334,-2.6928710646946135
1210,1211,3.108509935035486,0.0,-0.71,0.71,1.6301997325950712,3.998650550842285,-3.0256491484982586
1211,1212,1.9992112686120158,-0.44270434683920357,-0.7,0.7,0.7726138291374955,3.998650550842285,-1.5546419852961268
1212,1213,1.9992112686120158,0.0,-0.7,0.7,0.7726138291374955,3.5883798599243164,-1.7825756785077242
1213,1214,1.0597628334717166,0.10224324909539995,-0.71,0.71,0.4077815489718934,3.5883798599243164,-1.0769772184652426
1214,1215,1.0597628334717166,0.0,-0.71,0.71,0.4077815489718934,3.188695192337036,-1.0233410508178316
1215,1216,0.00964239800586908,0.643036330547857,-0.73,0.72,0.18640418060710215,3.188695192337036,-0.6223974464011091
1216,1217,0.00964239800586908,0.0,-0.73,0.72,0.18640418060710215,2.3861560821533203,-0.3249343524058137
1217,1218,0.7286442101433677,0.649772725944147,-0.71,0.71,0.8971349096398322,2.3861560821533203,-1.522825233379524
1218,1219,0.7286442101433677,0.0,-0.71,0.71,0.8971349096398322,1.9391260147094727,-1.2492644276880083
1219,1220,1.2006077183904864,0.2580468797310207,-0.71,0.71,1.4115146031117947,1.9391260147094727,-2.0007960801673104
1220,1221,1.2006077183904864,0.0,-0.71,0.71,1.4115146031117947,2.3079874515533447,-1.8967499365891376
1221,1222,1.7460110388378869,-0.19207258896664658,-0.71,0.71,1.8309931127449142,2.3079874515533447,-2.425537299862719
1222,1223,1.7460110388378869,0.0,-0.71,0.71,1.8309931127449142,3.0780084133148193,-2.5050344045193333
1223,1224,2.3746769346414087,-0.584788314543256,-0.72,0.72,1.8538731147442076,3.0780084133148193,-2.5783022991875053
1224,1225,2.3746769346414087,0.0,-0.72,0.72,1.8538731147442076,3.782093048095703,-2.840026768033268
1225,1226,2.9095899058836996,-0.5515013680185863,-0.7,0.7,1.4562944303975796,3.782093048095703,-2.5171224910866483
1226,1227,2.9095899058836996,0.0,-0.7,0.7,1.4562944303975796,3.9953513145446777,-2.7847094781516333
1227,1228,1.7885837760906627,-0.27425858341572695,-0.72,0.72,0.7586942731403856,3.9953513145446777,-1.5330070929424047
1228,1229,1.7885837760906627,0.0,-0.72,0.72,0.7586942731403856,3.4368932247161865,-1.6708371154748374
1229,1230,0.6280363288843311,0.3311504355780679,-0.72,0.72,0.2991869609647733,3.4368932247161865,-0.8839997342816784
1230,1231,0.6280363288843311,0.0,-0.72,0.72,0.2991869609647733,2.970778226852417,-0.7229575421311817
1231,1232,0.15659955721577168,0.4783621402981133,-0.72,0.72,0.29300650964099695,2.970778226852417,-0.6981865264136281
1232,1233,0.15659955721577168,0.0,-0.72,0.72,0.29300650964099695,2.198941469192505,-0.4822947952378809
1233,1234,0.7488265149465505,0.6728281271914671,-0.71,0.71,1.156972615909986,2.198941469192505,-1.7445274291632393
1234,1235,0.7488265149465505,0.0,-0.71,0.71,1.156972615909986,1.9786770343780518,-1.4672257451057227
1235,1236,1.3839700187314339,0.0779919101397466,-0.71,0.71,1.616968731825023,1.9786770343780518,-2.1844209778811376
1236,1237,1.3839700187314339,0.0,-0.71,0.71,1.616968731825023,2.4688560962677,-2.152794389730194
1237,1238,1.971696385365929,-0.28230161441270596,-0.71,0.71,1.8727260502065914,2.4688560962677,-2.532245391779533
1238,1239,1.971696385365929,0.0,-0.71,0.71,1.8727260502065914,3.274198532104492,-2.6512634277526965
1239,1240,2.454772454198971,-0.46239592099980875,-0.71,0.71,1.7249539833727705,3.274198532104492,-2.5660898974472306
1240,1241,2.454772454198971,0.0,-0.71,0.71,1.7249539833727705,3.8882968425750732,-2.7745838087021606
1241,1242,2.507907855941697,-0.6974094648152418,-0.71,0.71,1.1198389775601247,3.8882968425750732,-1.9657765635976707
1242,1243,2.507907855941697,0.0,-0.71,0.71,1.1198389775601247,3.9425792694091797,-2.3170595049234066
1243,1244,1.3176484496434764,-0.045711360556315306,-0.74,0.73,0.4474896172562143,3.9425792694091797,-1.1706692233604878
1244,1245,1.3176484496434764,0.0,-0.74,0.73,0.4474896172562143,3.3386526107788086,-1.190161141556646
